,recordType,formTypeCd,schedFormTypeCd,reportInfoIdent,receivedDt,infoOnlyFlag,filerIdent,filerTypeCd,filerName,expendInfoId,expendDt,expendAmount,expendDescr,expendCatCd,expendCatDescr,itemizeFlag,travelFlag,politicalExpendCd,reimburseIntendedFlag,srcCorpContribFlag,capitalLivingexpFlag,payeePersentTypeCd,payeeNameOrganization,payeeNameLast,payeeNameSuffixCd,payeeNameFirst,payeeNamePrefixCd,payeeNameShort,payeeStreetAddr1,payeeStreetAddr2,payeeStreetCity,payeeStreetStateCd,payeeStreetCountyCd,payeeStreetCountryCd,payeeStreetPostalCode,payeeStreetRegion,creditCardIssuer,repaymentDt,file_origin
84,EXPN,GPAC,F1,100963362,20240715,N,00084624,GPAC,Make Liberty Win,105588906,2024-02-27,2643.60,Phone Calls,ADVERTISE,,Y,N,,,N,N,ENTITY,WAB Holdings LLC,,,,,,18079 Brick Mill Run,,Strongsville,OH,,USA,44136,,,,expend_12_20250211dl
85,EXPN,GPAC,F1,100963362,20240715,N,00084624,GPAC,Make Liberty Win,105588907,2024-02-27,2643.60,Phone Calls,ADVERTISE,,Y,N,,,N,N,ENTITY,WAB Holdings LLC,,,,,,18079 Brick Mill Run,,Strongsville,OH,,USA,44136,,,,expend_12_20250211dl
86,EXPN,GPAC,F1,100963362,20240715,N,00084624,GPAC,Make Liberty Win,105588908,2024-02-27,2110.80,"DCE: Phone Calls 
Opposing Lynn Stucky (HD-64)",ADVERTISE,,Y,N,,,N,N,ENTITY,WAB Holdings LLC,,,,,,18079 Brick Mill Run,,Strongsville,OH,,USA,44136,,,,expend_12_20250211dl
87,EXPN,GPAC,F1,100963362,20240715,N,00084624,GPAC,Make Liberty Win,105588909,2024-02-27,907.62,"DCE: P2P Texting
Opposing Lynn Stucky (HD-64)",ADVERTISE,,Y,N,,,N,N,ENTITY,WAB Holdings LLC,,,,,,18079 Brick Mill Run,,Strongsville,OH,,USA,44136,,,,expend_12_20250211dl
88,EXPN,GPAC,F1,100963362,20240715,N,00084624,GPAC,Make Liberty Win,105588910,2024-02-27,878.22,"DCE: P2P Texting
Opposing Lynn Stucky (HD-64)",ADVERTISE,,Y,N,,,N,N,ENTITY,WAB Holdings LLC,,,,,,18079 Brick Mill Run,,Strongsville,OH,,USA,44136,,,,expend_12_20250211dl
89,EXPN,GPAC,F1,100963362,20240715,N,00084624,GPAC,Make Liberty Win,105588911,2024-02-27,2640.00,"DCE: Phone Calls
Opposing Kronda Thimesch (HD-65)",ADVERTISE,,Y,N,,,N,N,ENTITY,WAB Holdings LLC,,,,,,18079 Brick Mill Run,,Strongsville,OH,,USA,44136,,,,expend_12_20250211dl
90,EXPN,GPAC,F1,100963362,20240715,N,00084624,GPAC,Make Liberty Win,105588912,2024-02-27,2737.80,Phone Calls,ADVERTISE,,Y,N,,,N,N,ENTITY,WAB Holdings LLC,,,,,,18079 Brick Mill Run,,Strongsville,OH,,USA,44136,,,,expend_12_20250211dl
91,EXPN,GPAC,F1,100963362,20240715,N,00084624,GPAC,Make Liberty Win,105588913,2024-02-27,2737.80,Phone Calls,ADVERTISE,,Y,N,,,N,N,ENTITY,WAB Holdings LLC,,,,,,18079 Brick Mill Run,,Strongsville,OH,,USA,44136,,,,expend_12_20250211dl
92,EXPN,GPAC,F1,100963362,20240715,N,00084624,GPAC,Make Liberty Win,105588915,2024-02-28,2640.60,"DCE: Phone Calls
Opposing Kronda Thimesch (HD-65)",ADVERTISE,,Y,N,,,N,N,ENTITY,WAB Holdings LLC,,,,,,18079 Brick Mill Run,,Strongsville,OH,,USA,44136,,,,expend_12_20250211dl
93,EXPN,GPAC,F1,100963362,20240715,N,00084624,GPAC,Make Liberty Win,105588920,2024-02-28,2643.60,Phone Calls,ADVERTISE,,Y,N,,,N,N,ENTITY,WAB Holdings LLC,,,,,,18079 Brick Mill Run,,Strongsville,OH,,USA,44136,,,,expend_12_20250211dl
94,EXPN,GPAC,F1,100963362,20240715,N,00084624,GPAC,Make Liberty Win,105588921,2024-02-28,2737.80,Phone Calls,ADVERTISE,,Y,N,,,N,N,ENTITY,WAB Holdings LLC,,,,,,18079 Brick Mill Run,,Strongsville,OH,,USA,44136,,,,expend_12_20250211dl
95,EXPN,GPAC,F1,100963362,20240715,N,00084624,GPAC,Make Liberty Win,105588922,2024-02-28,2994.60,"DCE: P2P Texting
Opposing Glenn Rogers (HD-60)",ADVERTISE,,Y,N,,,N,N,ENTITY,WAB Holdings LLC,,,,,,18079 Brick Mill Run,,Strongsville,OH,,USA,44136,,,,expend_12_20250211dl
96,EXPN,GPAC,F1,100963362,20240715,N,00084624,GPAC,Make Liberty Win,105588923,2024-02-28,2110.80,"DCE: Phone Calls 
Opposing Lynn Stucky (HD-64)",ADVERTISE,,Y,N,,,N,N,ENTITY,WAB Holdings LLC,,,,,,18079 Brick Mill Run,,Strongsville,OH,,USA,44136,,,,expend_12_20250211dl
97,EXPN,GPAC,F1,100963362,20240715,N,00084624,GPAC,Make Liberty Win,105588925,2024-02-29,649.32,"DCE: P2P Texting
Opposing Glenn Rogers (HD-60)",ADVERTISE,,Y,N,,,N,N,ENTITY,WAB Holdings LLC,,,,,,18079 Brick Mill Run,,Strongsville,OH,,USA,44136,,,,expend_12_20250211dl
98,EXPN,GPAC,F1,100963362,20240715,N,00084624,GPAC,Make Liberty Win,105588929,2024-02-29,857.22,"DCE: P2P Texting
Opposing Lynn Stucky (HD-64)",ADVERTISE,,Y,N,,,N,N,ENTITY,WAB Holdings LLC,,,,,,18079 Brick Mill Run,,Strongsville,OH,,USA,44136,,,,expend_12_20250211dl
99,EXPN,GPAC,F1,100963362,20240715,N,00084624,GPAC,Make Liberty Win,105588931,2024-03-02,2995.20,"DCE: Phone Calls
Opposing Glenn Rogers (HD-60)",ADVERTISE,,Y,N,,,N,N,ENTITY,WAB Holdings LLC,,,,,,18079 Brick Mill Run,,Strongsville,OH,,USA,44136,,,,expend_12_20250211dl
100,EXPN,GPAC,F1,100963362,20240715,N,00084624,GPAC,Make Liberty Win,105588932,2024-03-02,2111.40,"DCE: Phone Calls 
Opposing Lynn Stucky (HD-64)",ADVERTISE,,Y,N,,,N,N,ENTITY,WAB Holdings LLC,,,,,,18079 Brick Mill Run,,Strongsville,OH,,USA,44136,,,,expend_12_20250211dl
101,EXPN,GPAC,F1,100963362,20240715,N,00084624,GPAC,Make Liberty Win,105588933,2024-03-02,2640.60,"DCE: Phone Calls
Opposing Kronda Thimesch (HD-65)",ADVERTISE,,Y,N,,,N,N,ENTITY,WAB Holdings LLC,,,,,,18079 Brick Mill Run,,Strongsville,OH,,USA,44136,,,,expend_12_20250211dl
102,EXPN,GPAC,F1,100963362,20240715,N,00084624,GPAC,Make Liberty Win,105588979,2024-03-05,0.11,"DCE: P2P Texting
Opposing Glenn Rogers (HD-60)",ADVERTISE,,Y,N,,N,N,N,ENTITY,WAB Holdings LLC,,,,,,18079 Brick Mill Run,,Strongsville,OH,,USA,44136,,,,expend_12_20250211dl
103,EXPN,GPAC,F1,100963362,20240715,N,00084624,GPAC,Make Liberty Win,105588980,2024-03-05,29.26,"DCE: Phone Calls
Opposing Glenn Rogers (HD-60)",ADVERTISE,,Y,N,,N,N,N,ENTITY,WAB Holdings LLC,,,,,,18079 Brick Mill Run,,Strongsville,OH,,USA,44136,,,,expend_12_20250211dl
104,EXPN,GPAC,F1,100963362,20240715,N,00084624,GPAC,Make Liberty Win,105588981,2024-03-05,323.09,"DCE: P2P Texting
Opposing Glenn Rogers (HD-60)",ADVERTISE,,Y,N,,N,N,N,ENTITY,WAB Holdings LLC,,,,,,18079 Brick Mill Run,,Strongsville,OH,,USA,44136,,,,expend_12_20250211dl
105,EXPN,GPAC,F1,100963362,20240715,N,00084624,GPAC,Make Liberty Win,105588982,2024-03-05,318.89,"DCE: P2P Texting
Opposing Glenn Rogers (HD-60)",ADVERTISE,,Y,N,,N,N,N,ENTITY,WAB Holdings LLC,,,,,,18079 Brick Mill Run,,Strongsville,OH,,USA,44136,,,,expend_12_20250211dl
106,EXPN,GPAC,F1,100963362,20240715,N,00084624,GPAC,Make Liberty Win,105588983,2024-03-05,28.98,"DCE: Phone Calls
Opposing Glenn Rogers (HD-60)",ADVERTISE,,Y,N,,N,N,N,ENTITY,WAB Holdings LLC,,,,,,18079 Brick Mill Run,,Strongsville,OH,,USA,44136,,,,expend_12_20250211dl
107,EXPN,GPAC,F1,100963362,20240715,N,00084624,GPAC,Make Liberty Win,105588984,2024-03-05,28.45,"DCE: Phone Calls
Opposing Glenn Rogers (HD-60)",ADVERTISE,,Y,N,,N,N,N,ENTITY,WAB Holdings LLC,,,,,,18079 Brick Mill Run,,Strongsville,OH,,USA,44136,,,,expend_12_20250211dl
108,EXPN,GPAC,F1,100963362,20240715,N,00084624,GPAC,Make Liberty Win,105589123,2024-05-27,275.58,"DCE: Phone Calls
Opposing Justin Holland (HD-33)",ADVERTISE,,Y,N,,N,N,N,ENTITY,WAB Holdings LLC,,,,,,18079 Brick Mill Run,,Strongsville,OH,,USA,44136,,,,expend_12_20250211dl
109,EXPN,GPAC,F1,100963362,20240715,N,00084624,GPAC,Make Liberty Win,105589124,2024-05-27,275.58,"DCE: Phone Calls
Opposing Justin Holland (HD-33)",ADVERTISE,,Y,N,,N,N,N,ENTITY,WAB Holdings LLC,,,,,,18079 Brick Mill Run,,Strongsville,OH,,USA,44136,,,,expend_12_20250211dl
110,EXPN,GPAC,F1,100963362,20240715,N,00084624,GPAC,Make Liberty Win,105589125,2024-05-27,275.58,"DCE: Phone Calls
Opposing Justin Holland (HD-33)",ADVERTISE,,Y,N,,N,N,N,ENTITY,WAB Holdings LLC,,,,,,18079 Brick Mill Run,,Strongsville,OH,,USA,44136,,,,expend_12_20250211dl
111,EXPN,GPAC,F1,100963362,20240715,N,00084624,GPAC,Make Liberty Win,105589126,2024-05-27,256.38,"DCE: Phone Calls
Opposing John Kuempel (HD-44)",ADVERTISE,,Y,N,,N,N,N,ENTITY,WAB Holdings LLC,,,,,,18079 Brick Mill Run,,Strongsville,OH,,USA,44136,,,,expend_12_20250211dl
112,EXPN,GPAC,F1,100963362,20240715,N,00084624,GPAC,Make Liberty Win,105589127,2024-05-27,256.38,"DCE: Phone Calls
Opposing John Kuempel (HD-44)",ADVERTISE,,Y,N,,N,N,N,ENTITY,WAB Holdings LLC,,,,,,18079 Brick Mill Run,,Strongsville,OH,,USA,44136,,,,expend_12_20250211dl
113,EXPN,GPAC,F1,100963362,20240715,N,00084624,GPAC,Make Liberty Win,105589129,2024-05-27,256.38,"DCE: Phone Calls
Opposing John Kuempel (HD-44)",ADVERTISE,,Y,N,,N,N,N,ENTITY,WAB Holdings LLC,,,,,,18079 Brick Mill Run,,Strongsville,OH,,USA,44136,,,,expend_12_20250211dl
114,EXPN,GPAC,F1,100963362,20240715,N,00084624,GPAC,Make Liberty Win,105589130,2024-05-27,303.84,"DCE: Phone Calls
Opposing DeWayne Burns (HD-58)",ADVERTISE,,Y,N,,N,N,N,ENTITY,WAB Holdings LLC,,,,,,18079 Brick Mill Run,,Strongsville,OH,,USA,44136,,,,expend_12_20250211dl
115,EXPN,GPAC,F1,100963362,20240715,N,00084624,GPAC,Make Liberty Win,105589131,2024-05-27,303.84,"DCE: Phone Calls
Opposing DeWayne Burns (HD-58)",ADVERTISE,,Y,N,,N,N,N,ENTITY,WAB Holdings LLC,,,,,,18079 Brick Mill Run,,Strongsville,OH,,USA,44136,,,,expend_12_20250211dl
116,EXPN,GPAC,F1,100963362,20240715,N,00084624,GPAC,Make Liberty Win,105589132,2024-05-27,303.84,"DCE: Phone Calls
Opposing DeWayne Burns (HD-58)",ADVERTISE,,Y,N,,N,N,N,ENTITY,WAB Holdings LLC,,,,,,18079 Brick Mill Run,,Strongsville,OH,,USA,44136,,,,expend_12_20250211dl
117,EXPN,GPAC,F1,100965203,20240719,N,00085302,GPAC,Save Austin Now PAC,105626278,2024-01-04,3095.34,Consultant,CONSULT,,Y,N,,N,N,N,ENTITY,WAB HOLDINGS LLC  SA,,,,,,1809 BRICK MILL RUN,,STRONGSVILLE,OH,,USA,44136,,,,expend_12_20250211dl
118,EXPN,GPAC,F1,100965203,20240719,N,00085302,GPAC,Save Austin Now PAC,105626366,2024-01-16,2500.00,Consulting and Strategy,CONSULT,,Y,N,,N,N,N,ENTITY,WAB HOLDINGS LLC  SA,,,,,,1809 BRICK MILL RUN,,STRONGSVILLE,OH,,USA,44136,,,,expend_12_20250211dl
